,text,label
779,vahidujjama1 Hi we have shared your issue to the concerned team. They will contact you on priority.,3
780,Auction rules prohibit us from taking retail customers to any auction.,0
781,How to Deal with a Car Breakdown,1
782,B I will go get the keys and you can get out your Driver's License and Proof of Insurance.,2
783,One reason for your car engine not firing up is a clogged fuel filter. ,1
784,Check if all the panels fit properly else the car might have been involved in a crash.       ,4
785,Car Seller Sure sir. How about payment?,0
786,For example the Peugeot  has optional equipment that owners can choose to add on after buying. Learn more about how to extend the base price of this vehicle with add-on features.,0
787,Electrical Issues,1
788,When we release the acclearator from a th or th gear the vehicle push forwards itself kinda jerking.. ,4
789,? Do not attempt to repair the vehicle.,1
790,How much does this car cost?,2
791,Electrical faults are becoming common today especially with the increase of complex controls and switches in vehicles.,1
792,Jack and a flat board for soft surfaces Lug wrench for changing flats,1
793,If a dealer refuses to make repairs that are legally required by a written warranty or by the implied warranty of merchantability you can sue the dealer for up to $5000 in the Small Claims Branch of the D.C. Superior Court. The Small Claims Branch is designed to allow ordinary people to bring small cases without the help of a lawyer.,0
794,Though subjective check for the paint job and overall dents on the body (I personally do not mind scratches)         ,4
795,iampawan31 Hi Pawan thank you for writing to us. We suggest you to visit your nearest Tata Motors dealership as they will be able to assist you better with your requirement. Click here  to find the dealership that is closest to your location.,3
796,"Diwakar_jpr HI Diwakar we regret the inconvenience you have caused. Please find below the address &amp; contact details 
SAB MOTORS PVT. LTD.
CF -11 TO  HARSHA COMPOUND SITE II LONI ROAD INDUSTRIAL AREA MOHAN NAGAR
GHAZIABAD
UTTAR PRADESH
201007
PHONE NO - 
(12)",3
797,What kind of inspection do you perform on your used cars?     ,4
798,4- too much foog in any environment,4
799,Can you show any pertinent features beyond test drive?,2
800,Bad (scary) was a double blow out at mph on Aston Expressway after some muppet had dropped a spade in the outside lane ,1
801,Shout Out to My Daughter Leek13leeek Just Got Her A New Whip  ToyotaRav  NewNurse  NewCar  NoDebt!  NewBeginnings  ,0
802,sac_kaushik Hi Nirbhay stay tuned to our website and social media handles to get information about the Altroz. ),3
803,Can this car run on CNG,2
804,Is it ok to drive Nano at  kmh speed?,0
805,If you re experiencing persistent battery problems and dim headlights when your engine is idling you could have a fault with your alternator. Call us out on or give your garage a ring as soon as you can.,1
806,Then after running of morekm over head hla rocker set & main sharf failure again. Car suddenly block. This event take mine another -4 week of car. This time it cost meinr (Invoice pramukh tataipraur[protected]) date[protected],1
807,Car Buyer What about Ciaz?,0
808,So if you are considering a used car please ask for your complimentary safety inspection report.,0
809,"""View our wide range of affordable top quality pre-owned cars online. Contact us today for more information on our  ",0
810,What if I do not like the vehicle that I have a deposit for or I have purchased another vehicle?,0
811,What should my mechanic check for?,0
812,Why i must to suffer and why auto industries goa pvt ltd is dinned of doing the vehicle defect work.,4
813,Safety features of the car ,2
814,After seeinghearing several good reviews on Zoom from friends and relatives I decided to make my first reservation. But it turned out to be a nightmare.,1
815,anand19781 Hi Ganesh please allow us some time to get this checked with our team and we will get back to you soon with an update. We value your cooperation in the meantime.,3
816,pavanch10580898 Hi Pavan to explore career opportunities with us kindly submit your resume here ,3
817,2. Rust in engine and wheel - two times visited,4
818,Ashutos63785724 Hi Ashutosh we are concerned to hear this and hope that everyone is fine during accident. Kindly share you contact details vehicle chassis number and dealer information via DM so that we can have our team assist you soon. ,3
819,If want better mileage then shift and drive only in highways with speed of  to  kmph which is ridicules. ,4
820,Finally the custody person Sameer arrives atpm.He inspected the vechicle and said that this was a hydralic failure and could also happen to the a brand new car and there was no fault of mine. We handed over the vechicle atpm after some documentation. So I was stuck in Gundlupet forhours. I had to make my own transport arrangements which costed me a heavily. ,1
821,ashbeamer Hi Ashish we regret the inconvenience caused. Kindly DM us your vehicle variant location &amp; contact details &amp; our team will contact you.,3
